occurrence_id,occurrence_location,ship_craft_type_l1,flag_state,gt_gross_tonnage,loa_length_overall_in_metres,port_of_accident_l1_occ,injury_type_l1,deaths_crew,injury_type_l1,short_description_occ,weather,loss_of_vessel_damage,date
64973d34-ccbe-eb11-bacc-0022481a9916,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder rigging did not conform to SOLAS.,Unknown,,2021-05-01
95f19dca-63c9-eb11-bacc-0022481aa40d,Internal waters -> Port area,Fishing vessel,UNITED KINGDOM,20.0,14.0,UNITED KINGDOM,"Dislocations, sprains and strains",0,"Dislocations, sprains and strains",A fishing vessel crewmember slipped and injured their knee.,Clear,No damage,2021-05-01
dcd096ad-e2d3-eb11-bacb-0022481aa02c,Inland waters -> River,Recreational craft,UNITED KINGDOM,5.6,9.8,,Bone fractures,0,Bone fractures,A hire cruiser passenger landed awkwardly and fractured their leg.,Unknown,No damage,2021-06-01
25f4f747-6ee5-eb11-bacb-0022481a78a2,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-07-01
fa759989-36ff-eb11-94ef-0022481ad5ae,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A fishing vessel's autopilot failed and it hit rocks causing water ingress.,Unknown,,2021-08-01
ea0cb3e4-4b07-ec11-b6e6-000d3a86b161,Coastal waters <= 12 nm,,,,,,,0,,A sailing yacht had a fire and it sank.,Unknown,,2021-08-01
13dc5b4c-b10f-ec11-b6e6-000d3a0cc988,Coastal waters <= 12 nm,Passenger ship,BAHAMAS,83000.0,300.0,,Bone fractures,0,Bone fractures,A cruise ship passenger fell and sustained a fracture and dislocation resulting in a transfer to hospital care.,Unknown,No damage,2021-09-01
16d62b73-d91a-ec11-b6e7-0022481a546f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A survey vessel made contact with the quayside after experiencing engine failure causing minor damage to the bow.,Unknown,,2021-09-01
88c3bc91-932d-ec11-b6e6-0022481ad30f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder was not rigged in compliance with SOLAS guidance.,Unknown,,2021-10-01
1a24959b-0d58-ec11-8f8f-0022481a955d,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A mooring launch became caught under the aft of a container vessel.,Unknown,,2021-12-01
a80c0e1f-9685-eb11-a812-0022481a7236,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug made contact with the berth.,Unknown,,2021-03-01
c4a8d2d1-fd9c-eb11-b1ac-000d3a872c0d,Inland waters -> River,,,,,,,0,,A hire cruiser had a fire on board and the occupants moved to another vessel.,Unknown,,2021-04-01
214b8782-9ebf-eb11-bacc-0022481a9916,Coastal waters <= 12 nm,,,,,,,0,,A recreational motor cruiser was at anchor due to mechanical issues and was dragging toward rocks.,Unknown,,2021-05-01
02787bdb-fbc9-eb11-bacc-0022481a7edc,Open sea -> Outside EEZ,,,,,,,0,,A replenishment tanker had a fire from a bow thruster unit.,Clear,,2021-06-01
2eee2c11-eecc-eb11-bacc-00224800e9df,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cruise ship's crew detected water ingress in a water ballast tank during hull cleaning.,Unknown,,2021-06-01
7f20c872-c6ee-eb11-94ef-000d3a874326,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel capsized and sank.,Unknown,,2021-07-01
0066440c-3dfb-eb11-94ef-0022481adb25,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A workboat's tow rope broke during a ship assist towage operation.,Clear,,2021-08-01
c0da4708-7215-ec11-b6e6-0022481aa1e1,Coastal waters <= 12 nm,Recreational craft,UNITED KINGDOM,0.0,14.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A yacht crewmember was hit by a boom and injured their head.,Unknown,No damage,2021-09-01
02918244-1f34-ec11-b6e6-002248008fe9,Internal waters -> Port area,Cargo ship,CHINA (HONG KONG S.A.R),34000.0,190.0,UNITED KINGDOM,Poisonings and infections,0,Poisonings and infections,Two shoreside crane operators were hospitalised with respiratory symptoms possibly caused by a heating system.,Overcast,No damage,2021-10-01
ad79429d-3736-ec11-8c64-000d3a871c01,Coastal waters <= 12 nm,,,,,,,0,,A pilot boat reported engine failure and required assistance.,Unknown,,2021-10-01
c8ae105f-8f52-ec11-8f8e-000d3a0ce69d,Coastal waters <= 12 nm,Cargo ship,CHINA (HONG KONG S.A.R),160000.0,330.0,,Bone fractures,0,Bone fractures,An oil tanker crewmember had a crushed hand and loss of a finger and was airlifted and transferred to hospital.,Unknown,No damage,2021-11-01
24af9271-065c-ec11-8f8f-0022481ad12b,Open sea -> Outside EEZ,Service ship,DENMARK,400.0,55.0,,Drowning and asphyxiation,2,Drowning and asphyxiation,"See MAIB investigation report, when available",Unknown,Material damage,2021-12-01
24af9271-065c-ec11-8f8f-0022481ad12b,Open sea -> Outside EEZ,Service ship,DENMARK,400.0,55.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,"See MAIB investigation report, when available",Unknown,Material damage,2021-12-01
188f88f8-4865-eb11-a812-0022481a56c6,Open sea -> Outside EEZ,,,,,,,0,,A bulk carrier had a engine room fire.,Clear,,2021-02-01
2e256295-826f-eb11-a812-0022481a6de7,Internal waters -> Port area,Service ship,UNITED KINGDOM,0.0,5.2,UNITED KINGDOM,Drowning and asphyxiation,0,Drowning and asphyxiation,A workboat with two people onboard broached and capsized.,Clear,No damage,2021-02-01
1e51b0f7-a685-eb11-a812-0022481a7236,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-pax vessel's car got stuck on a ramp and damaged a barrier.,Clear,,2021-03-01
671bdf5d-ae97-eb11-b1ac-0022481a813d,Inland waters -> River,,,,,,,0,,A sailing yacht grounded and was towed back to a mooring.,Unknown,,2021-04-01
6369c6c8-f8cf-eb11-bacc-00224800ebd8,Coastal waters <= 12 nm,,,,,,,0,,A recreational fishing vessel had a failed propeller and required a tow.,Unknown,,2021-06-01
d5a1d8c7-f4ed-eb11-94ef-000d3a8743bd,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A vessel's pilot ladder was not rigged to SOLAS requirements.,Unknown,,2021-07-01
b15ade3a-6bf3-eb11-94ef-0022481a8ea9,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-07-01
e2037f9d-6fff-eb11-94ef-0022481adb25,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A sailing yacht had water ingress.,Rain,,2021-08-01
8e320e5b-b80f-ec11-b6e6-000d3a0cc23e,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,110000.0,290.0,,Concussions and internal injuries (including crush injuries not mentioned above),0,Concussions and internal injuries (including crush injuries not mentioned above),A cruise ship crewmember lifting heavy weight sustained a hernia.,Clear,No damage,2021-08-01
1f62fe58-94bc-eb11-bacc-0022481a96b3,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Other specified injuries not included under other headings,0,Other specified injuries not included under other headings,A dinghy capsized and one crewmember fell overboard.,Rain,No damage,2021-05-01
354a0d7c-0dcd-eb11-bacc-00224800e9df,Coastal waters <= 12 nm,Cargo ship,NORWAY,44000.0,220.0,,Drowning and asphyxiation,0,Drowning and asphyxiation,A heavy load carrier visitor fell from a pilot ladder into water and was recovered.,Clear,No damage,2021-06-01
adc47722-1dd4-eb11-bacb-0022481aa02c,Coastal waters <= 12 nm,,,,,,,0,,A leisure fishing boat took on water and required a tow.,Unknown,,2021-06-01
a25dada3-c2d8-eb11-bacb-000d3a86eeaf,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel had an engine fire which was contained and the vessel was towed to harbour.,Unknown,,2021-06-01
e87411ac-46f0-eb11-94ef-000d3a8748ae,Coastal waters <= 12 nm,,,,,,,0,,A sailing vessel went aground after being caught in adverse weather conditions.,Unknown,,2021-07-01
61e753f1-b376-eb11-a812-0022481a9805,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel had engine failure and was towed back to port.,Rain,,2021-02-01
fe051f18-0188-eb11-a812-0022481a73e8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel made contact with a lock wall.  No damage sustained.,Clear,,2021-03-01
317f88ac-d196-eb11-b1ac-0022481a8a59,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A recreational craft experienced engine failure.,Unknown,,2021-03-01
ef717234-78e4-eb11-bacb-0022481a70b0,Coastal waters <= 12 nm,Service ship,UNITED KINGDOM,0.24,3.7,,Unknown or unspecified,0,Unknown or unspecified,A search and rescue vessel capsized in a rescue operation in the surf resulting in minor injuries.,Clear,Minor damage (less than material damage),2021-07-01
9bef5b7a-5dff-eb11-94ef-0022481ad5ae,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A vessel's pilot ladder was not rigged as per current SOLAS regulations,Unknown,,2021-08-01
4dd9cb0c-5415-ec11-b6e6-0022481aa1e1,Open sea -> Outside EEZ,Fishing vessel,UNITED KINGDOM,130.0,18.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A fishing vessel crewmember caught their thumb in a heavy chain whilst hauling nets.,Unknown,No damage,2021-09-01
d12c1e75-a51b-ec11-b6e7-0022481a546f,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship's exhaust gas cleaning system failed.,Unknown,,2021-09-01
6854c4fa-751c-ec11-b6e7-0022481a546f,Inland waters -> River,,,,,,,0,,A broads cruiser ran aground and was towed to safety.,Unknown,,2021-09-01
4e2483eb-1228-ec11-b6e6-000d3a0cc5e8,"Internal waters -> Channel, river",,,,,,,0,,An inland waterways barge grounded and refloated with no damage sustained.,Unknown,,2021-10-01
7accd59e-172c-ec11-b6e6-0022481ad1d9,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-pax ferry had damage to three forward propulsion units after berthing.,Clear,,2021-10-01
d3d87985-049d-eb11-b1ac-000d3a872c0d,Coastal waters <= 12 nm,,,,,,,0,,A yacht reported twin engine failure and was towed.,Unknown,,2021-04-01
729597c3-e5ac-eb11-8236-002248003f08,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship hit a mooring dolphin under pilotage.,Rain,,2021-05-01
f0089485-80c7-eb11-bacc-0022481a7d80,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A tug on an outbound passage grounded on sand and floated on the flood tide.,Clear,,2021-05-01
7de56f13-47cf-eb11-bacc-00224800ebd8,Coastal waters <= 12 nm,,,,,,,0,,A motorboat had broken engine coolant pipes resulting in minor water ingress.,Overcast,,2021-06-01
e3c14bed-94e8-eb11-bacb-000d3a86d7be,Coastal waters <= 12 nm,,,,,,,0,,A motor boat had water ingress and was towed by a rescue vessel.,Clear,,2021-07-01
646fd152-36e9-eb11-bacb-000d3a86d165,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A pollution control vessel spilled red diesel oil during an internal transfer.,Clear,,2021-07-01
5323684b-70e9-eb11-bacb-000d3a86d165,Internal waters -> Port area,Service ship,UNITED KINGDOM,11000.0,130.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cable laying vessel crewmember made contact with moving part of engine and fractured their ankle.,Clear,No damage,2021-07-01
84789124-edf8-eb11-94ef-0022481ad166,"Internal waters -> Channel, river",,,,,,,0,,A motorboat ran aground and was towed to safety.,Unknown,,2021-08-01
676eb286-76fa-eb11-94ef-0022481adb25,Inland waters -> River,,,,,,,0,,A speedboat partially sank with all crew safely rescued ashore.,Unknown,,2021-08-01
fad1b562-6c0a-ec11-b6e6-0022481a9c32,Open sea -> Within EEZ,Service ship,UNITED KINGDOM,2900.0,73.0,,Wounds and superficial injuries,0,Wounds and superficial injuries,A research vessel crewmember was working on deck when they got rust in their eye.,Unknown,No damage,2021-08-01
ce0d8c3c-2330-ec11-b6e6-002248008ab9,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel punctured its forward sponson during a training exercise.,Clear,,2021-10-01
3b826ebe-8135-ec11-8c64-000d3a87188f,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder was not rigged as per current SOLAS regulations.,Unknown,,2021-10-01
1b486876-2a36-ec11-8c64-000d3a871c01,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel reported gearbox problems and was escorted back to the harbour.,Unknown,,2021-10-01
11cbe672-034d-ec11-8f8e-000d3a0cec47,Coastal waters <= 12 nm,,,,,,,0,,A cargo vessel reported the loss of its starboard anchor and chain.,Rain,,2021-11-01
acd69965-f55b-ec11-8f8f-0022481ad12b,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A SAR craft made contact with a pontoon whilst on exercise and punctured a sponson.,Unknown,,2021-12-01
18d05c0c-3f6c-eb11-a812-000d3a87019c,Coastal waters <= 12 nm,,,,,,,0,,A search and rescue vessel made contact with submerged object. No damage was sustained.,Overcast,,2021-02-01
51f4bf3f-887a-eb11-a812-0022481a85c7,Coastal waters <= 12 nm,,,,,,,0,,A fishing vessel grounded in a river entrance and was assisted by search and rescue vessels.,Unknown,,2021-02-01
c0331ea4-c08b-eb11-b1ac-0022481a6a3a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A bulk carrier was loading scrap when the crane wire parted causing the grab to fall and strike the ship's bulwark and the quay side.,Unknown,,2021-03-01
8c71963a-989b-eb11-b1ac-000d3a8723c7,Internal waters -> Port area,Service ship,UNITED KINGDOM,6500.0,120.0,UNITED KINGDOM,Unknown or unspecified,0,Unknown or unspecified,A line handler fell over board during locking-in of dredger. The casualty was wearing a lifejacket and was recovered unharmed.,Clear,No damage,2021-04-01
1c1474de-d5b3-eb11-8236-000d3a872256,Internal waters -> Port area,Service ship,UNITED KINGDOM,19.0,11.0,UNITED KINGDOM,Unknown or unspecified,0,Unknown or unspecified,A crew member from a rope handling boat was knocked to the deck after mooring line snagged.,Clear,No damage,2021-05-01
776da95c-73b8-eb11-8236-002248003e32,Coastal waters <= 12 nm,,,,,,,0,,A lifeboat capsized when launching into the surf. No injuries were sustained and the boat was recovered ashore.,Overcast,,2021-05-01
d9cb1baf-03ba-eb11-8236-002248003332,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A ro-ro passenger vessel's steering became unresponsive resulting in a near miss with rocks.,Clear,,2021-05-01
0b7b942e-40c5-eb11-bacc-000d3a87496e,Coastal waters <= 12 nm,,,,,,,0,,A small passenger vessel grounded on soft mud.,Clear,,2021-06-01
2b08760c-bcc9-eb11-bacc-0022481a7edc,Coastal waters <= 12 nm,,,,,,,0,,A recreational motor vessel had a water pump failure.,Unknown,,2021-06-01
c84e91a1-b888-eb11-a812-0022481a73b1,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A near miss collision occurred between general cargo vessel and passenger ro-ro ferry.,Clear,,2021-03-01
9ea7fa5d-3bb2-eb11-8236-000d3a8723c0,Internal waters -> Port area,Recreational craft,UNITED KINGDOM,0.0,0.0,UNITED KINGDOM,Unknown or unspecified,0,Unknown or unspecified,A person fell overboard from a motor cruiser.,Unknown,No damage,2021-05-01
cac901bb-99ce-eb11-bacc-00224800e9df,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A workboat had a fire in the engine room resulting in minor damage.,Clear,,2021-06-01
24d1189f-0c25-ec11-b6e6-000d3a0cc17e,Coastal waters <= 12 nm,,,,,,,0,,Search and rescue boat made minor contact with a pilot vessel during a towing exercise.,Overcast,,2021-09-01
00648d16-8438-ec11-8c64-000d3a8710ed,Inland waters -> River,,,,,,,0,,"An inland waterways workboat capsized, no structural damage but some electrical damage was sustained.",Clear,,2021-10-01
ed703765-8b64-eb11-a812-0022481a5aee,Open sea -> Within EEZ,Fishing vessel,UNITED KINGDOM,130.0,21.0,,Bone fractures,0,Bone fractures,A fishing vessel crewmember sustained a crush injury to the arm.,Unknown,No damage,2021-01-01
419ea67f-1aaf-eb11-8236-002248003a5a,Coastal waters <= 12 nm,,,,,,,0,,A yacht required a tow after experiencing engine failure and nearly grounding.,Unknown,,2021-05-01
afdd29d5-79b1-eb11-8236-000d3a872339,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container vessel's pilot ladder parted on both sides whilst pilot was disembarking.,Clear,,2021-05-01
725bfe1d-06b3-eb11-8236-000d3a8723c0,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel made contact with a quay whilst shifting berth.,Unknown,,2021-05-01
4a4fb333-cfbe-eb11-bacc-0022481a9916,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A general cargo vessel's pilot ladder rigging did not conform to SOLAS.,Unknown,,2021-05-01
25d81573-d317-ec11-b6e6-0022481aa4d4,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,"A sealed waste-oil drum ruptured, propelling the drum from deck level into the air and back down again.",Clear,,2021-09-01
d042d8de-fe19-ec11-b6e7-0022481a546f,Coastal waters <= 12 nm,Passenger ship,UNITED KINGDOM,140000.0,330.0,,Bone fractures,0,Bone fractures,A cruise ship passenger had broken leg after tripping on deck.,Rain,No damage,2021-09-01
64572925-792a-ec11-b6e6-0022481adfa5,Internal waters -> Port area,Passenger ship,BERMUDA,140000.0,320.0,UNITED KINGDOM,Bone fractures,0,Bone fractures,A cruise ship passenger fell and broke their fibula in their lower leg.,Clear,No damage,2021-10-01
02ffc6cb-cc92-eb11-b1ac-0022481a904a,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A leisure fishing vessel had engine failure.,Unknown,,2021-03-01
7898ac8d-6fe5-eb11-bacb-0022481a78a2,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A container ship's pilot ladder did not conform to SOLAS regulations.,Unknown,,2021-07-01
5c7fb175-c4f9-eb11-94ef-0022481ad977,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A cargo vessel's pilot ladder was not rigged as per SOLAS regulations.,Unknown,,2021-08-01
5daed433-62ff-eb11-94ef-0022481ad5ae,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A pilot ladder was not rigged as per current SOLAS regulations.,Unknown,,2021-08-01
4122648a-dc0b-ec11-b6e6-0022481a9c32,Open sea -> Outside EEZ,,,,,,,0,,A motorboat began taking on water due to a crack in the hull.,Clear,,2021-08-01
7beabd26-ae26-ec11-b6e6-000d3a0cc17e,Coastal waters <= 12 nm,,,,,,,0,,A yacht lost its propeller and started flooding. A lifeboat established a tow to harbour for lift out.,Unknown,,2021-10-01
e7c4ee33-4742-ec11-8c62-0022481ac144,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,General cargo vessel's pilot ladders were not rigged per current SOLAS regulations and standards.,Unknown,,2021-11-01
fe118e84-8761-ec11-8f8f-0022480078f0,Coastal waters <= 12 nm,,,,,,,0,,A recovery vessel had a minor lube oil leak from the stern tube.,Clear,,2021-12-01
677a861e-a359-eb11-a812-000d3a0ce3f7,Coastal waters <= 12 nm,,,,,,,0,,A cruise ship had a fire in an alternator junction box.,Unknown,,2021-01-01
27b16fa9-b575-eb11-a812-0022481a978d,Inland waters -> Channel,,,,,,,0,,A tug's tow line parted whilst towing a vessel.,Overcast,,2021-02-01
e5ddb103-2178-eb11-a812-0022481a99c8,Internal waters -> Port area,,,,,UNITED KINGDOM,,0,,A service vessel collided with a moored cargo vessel whilst trying to turn.,Clear,,2021-02-01
